,respondent,card,category,categoryId,categoryStandardized,order,variant
1792,53,Speakers,Home Entertainment,274,Home/Household,8,E50
1793,53,Stand Mixers,Kitchen Appliances,275,Kitchen,7,E50
1794,53,Tablets,Home Entertainment,274,Home/Household,9,E50
1795,53,Televisions,Home Entertainment,274,Home/Household,10,E50
1796,53,Trimmers,Home Appliances,276,Home/Household,8,E50
1797,53,Vacuum Cleaners,Home Appliances,276,Home/Household,9,E50
1798,53,VR Headsets,Home Entertainment,274,Home/Household,11,E50
1799,53,Washing Machines,White Goods,273,White goods,6,E50
1800,55,Air Conditioners,Electronics,277,Electronics,15,E50
1801,55,Air Purifiers,Electronics,277,Electronics,24,E50
1802,55,Cameras,Entertainment,278,Entertainment,18,E50
1803,55,Chargers,Misc,279,Misc/Other,3,E50
1804,55,Coffee Makers,Electronics,277,Electronics,16,E50
1805,55,Computer Mice,Entertainment,278,Entertainment,4,E50
1806,55,Cookers,Electronics,277,Electronics,12,E50
1807,55,Deep Fryers,Electronics,277,Electronics,4,E50
1808,55,Desktop Computers,Entertainment,278,Entertainment,17,E50
1809,55,Dishwashers,Electronics,277,Electronics,27,E50
1810,55,Drones,Entertainment,278,Entertainment,19,E50
1811,55,E-Readers,Entertainment,278,Entertainment,13,E50
1812,55,Electric Kettles,Electronics,277,Electronics,17,E50
1813,55,Electric Toothbrushes,Electronics,277,Electronics,18,E50
1814,55,Fans,Electronics,277,Electronics,5,E50
1815,55,Freezers,Electronics,277,Electronics,22,E50
1816,55,Fridges,Electronics,277,Electronics,13,E50
1817,55,Gaming Consoles,Entertainment,278,Entertainment,3,E50
1818,55,Graphic Cards,Entertainment,278,Entertainment,14,E50
1819,55,Hair Dryers,Electronics,277,Electronics,26,E50
1820,55,Headphones,Entertainment,278,Entertainment,11,E50
1821,55,Hobs,Electronics,277,Electronics,10,E50
1822,55,Irons,Electronics,277,Electronics,8,E50
1823,55,Juicers,Electronics,277,Electronics,9,E50
1824,55,Keyboards,Entertainment,278,Entertainment,9,E50
1825,55,Kitchen Scales,Electronics,277,Electronics,6,E50
1826,55,Laptops,Entertainment,278,Entertainment,12,E50
1827,55,Microphones,Entertainment,278,Entertainment,5,E50
1828,55,Microwave Ovens,Electronics,277,Electronics,21,E50
1829,55,Monitors,Entertainment,278,Entertainment,20,E50
1830,55,Musical Instruments,Misc,279,Misc/Other,1,E50
1831,55,Ovens,Electronics,277,Electronics,23,E50
1832,55,PC Games,Entertainment,278,Entertainment,2,E50
1833,55,Phone Cases,Misc,279,Misc/Other,2,E50
1834,55,Printers,Electronics,277,Electronics,20,E50
1835,55,Processors,Entertainment,278,Entertainment,6,E50
1836,55,Radiators,Electronics,277,Electronics,14,E50
1837,55,Radios,Electronics,277,Electronics,2,E50
1838,55,Scanners,Electronics,277,Electronics,19,E50
1839,55,Shavers,Electronics,277,Electronics,3,E50
1840,55,Smart Watches,Entertainment,278,Entertainment,15,E50
1841,55,Smartphones,Entertainment,278,Entertainment,8,E50
1842,55,Speakers,Entertainment,278,Entertainment,1,E50
1843,55,Stand Mixers,Electronics,277,Electronics,25,E50
1844,55,Tablets,Entertainment,278,Entertainment,7,E50
1845,55,Televisions,Entertainment,278,Entertainment,16,E50
1846,55,Trimmers,Electronics,277,Electronics,11,E50
1847,55,Vacuum Cleaners,Electronics,277,Electronics,7,E50
1848,55,VR Headsets,Entertainment,278,Entertainment,10,E50
1849,55,Washing Machines,Electronics,277,Electronics,1,E50
1850,57,Air Conditioners,misc. electronics,283,Misc/Other,3,E50
1851,57,Air Purifiers,Household electronics,284,Home/Household,1,E50
1852,57,Cameras,Portable appliances,280,Portable,6,E50
1853,57,Chargers,Portable appliances,280,Portable,7,E50
1854,57,Coffee Makers,Kitchen,282,Kitchen,7,E50
1855,57,Computer Mice,PC,281,Computers & Accessories,5,E50
1856,57,Cookers,Kitchen,282,Kitchen,4,E50
1857,57,Deep Fryers,Kitchen,282,Kitchen,12,E50
1858,57,Desktop Computers,PC,281,Computers & Accessories,10,E50
1859,57,Dishwashers,Kitchen,282,Kitchen,10,E50
1860,57,Drones,misc. electronics,283,Misc/Other,2,E50
1861,57,E-Readers,Portable appliances,280,Portable,5,E50
1862,57,Electric Kettles,Kitchen,282,Kitchen,1,E50
1863,57,Electric Toothbrushes,Household electronics,284,Home/Household,7,E50
1864,57,Fans,PC,281,Computers & Accessories,7,E50
1865,57,Freezers,Kitchen,282,Kitchen,11,E50
1866,57,Fridges,Kitchen,282,Kitchen,3,E50
1867,57,Gaming Consoles,Household electronics,284,Home/Household,8,E50
1868,57,Graphic Cards,PC,281,Computers & Accessories,15,E50
1869,57,Hair Dryers,Household electronics,284,Home/Household,6,E50
1870,57,Headphones,PC,281,Computers & Accessories,6,E50
1871,57,Hobs,Kitchen,282,Kitchen,13,E50
1872,57,Irons,misc. electronics,283,Misc/Other,1,E50
1873,57,Juicers,Kitchen,282,Kitchen,2,E50
1874,57,Keyboards,PC,281,Computers & Accessories,11,E50
1875,57,Kitchen Scales,Kitchen,282,Kitchen,6,E50
1876,57,Laptops,PC,281,Computers & Accessories,14,E50
1877,57,Microphones,PC,281,Computers & Accessories,3,E50
1878,57,Microwave Ovens,Kitchen,282,Kitchen,14,E50
1879,57,Monitors,PC,281,Computers & Accessories,13,E50
1880,57,Musical Instruments,Other,285,Misc/Other,1,E50
1881,57,Ovens,Kitchen,282,Kitchen,5,E50
1882,57,PC Games,PC,281,Computers & Accessories,2,E50
1883,57,Phone Cases,Portable appliances,280,Portable,1,E50
1884,57,Printers,PC,281,Computers & Accessories,12,E50
1885,57,Processors,PC,281,Computers & Accessories,4,E50
1886,57,Radiators,Other,285,Misc/Other,2,E50
1887,57,Radios,Household electronics,284,Home/Household,9,E50
1888,57,Scanners,PC,281,Computers & Accessories,8,E50
1889,57,Shavers,Household electronics,284,Home/Household,2,E50
1890,57,Smart Watches,Portable appliances,280,Portable,2,E50
1891,57,Smartphones,Portable appliances,280,Portable,4,E50
1892,57,Speakers,PC,281,Computers & Accessories,1,E50
1893,57,Stand Mixers,Kitchen,282,Kitchen,9,E50
1894,57,Tablets,Portable appliances,280,Portable,3,E50
1895,57,Televisions,Household electronics,284,Home/Household,3,E50
1896,57,Trimmers,Household electronics,284,Home/Household,4,E50
1897,57,Vacuum Cleaners,Household electronics,284,Home/Household,5,E50
1898,57,VR Headsets,PC,281,Computers & Accessories,9,E50
1899,57,Washing Machines,Kitchen,282,Kitchen,8,E50
1900,58,Air Conditioners,Home applicances,292,Home/Household,6,E50
1901,58,Air Purifiers,Home applicances,292,Home/Household,5,E50
1902,58,Cameras,Gadgets,288,Gadgets,8,E50
1903,58,Chargers,Accessories,287,Accessories,2,E50
1904,58,Coffee Makers,Home Tech,290,Home/Household,7,E50
1905,58,Computer Mice,Computer Tech,289,Computers & Accessories,1,E50
1906,58,Cookers,Home Tech,290,Home/Household,15,E50
1907,58,Deep Fryers,Home Tech,290,Home/Household,10,E50
1908,58,Desktop Computers,Computer Tech,289,Computers & Accessories,2,E50
1909,58,Dishwashers,Home Tech,290,Home/Household,4,E50
1910,58,Drones,Computer Tech,289,Computers & Accessories,6,E50
1911,58,E-Readers,Gadgets,288,Gadgets,5,E50
1912,58,Electric Kettles,Home Tech,290,Home/Household,13,E50
1913,58,Electric Toothbrushes,Home applicances,292,Home/Household,7,E50
1914,58,Fans,Home applicances,292,Home/Household,1,E50
1915,58,Freezers,Home Tech,290,Home/Household,5,E50
1916,58,Fridges,Home Tech,290,Home/Household,3,E50
1917,58,Gaming Consoles,Gaming,286,Gaming,1,E50
1918,58,Graphic Cards,Computer Tech,289,Computers & Accessories,7,E50
1919,58,Hair Dryers,Home applicances,292,Home/Household,10,E50
1920,58,Headphones,Accessories,287,Accessories,3,E50
1921,58,Hobs,Home Tech,290,Home/Household,14,E50
1922,58,Irons,Home applicances,292,Home/Household,4,E50
1923,58,Juicers,Home Tech,290,Home/Household,9,E50
1924,58,Keyboards,Computer Tech,289,Computers & Accessories,4,E50
1925,58,Kitchen Scales,Home Tech,290,Home/Household,8,E50
1926,58,Laptops,Gadgets,288,Gadgets,2,E50
1927,58,Microphones,Accessories,287,Accessories,4,E50
1928,58,Microwave Ovens,Home Tech,290,Home/Household,12,E50
1929,58,Monitors,Computer Tech,289,Computers & Accessories,5,E50
1930,58,Musical Instruments,Other,291,Misc/Other,1,E50
1931,58,Ovens,Home Tech,290,Home/Household,11,E50
1932,58,PC Games,Gaming,286,Gaming,2,E50
1933,58,Phone Cases,Accessories,287,Accessories,1,E50
1934,58,Printers,Computer Tech,289,Computers & Accessories,8,E50
1935,58,Processors,Home Tech,290,Home/Household,6,E50
1936,58,Radiators,Home applicances,292,Home/Household,3,E50
1937,58,Radios,Gadgets,288,Gadgets,4,E50
1938,58,Scanners,Computer Tech,289,Computers & Accessories,3,E50
1939,58,Shavers,Home applicances,292,Home/Household,9,E50
1940,58,Smart Watches,Gadgets,288,Gadgets,1,E50
1941,58,Smartphones,Gadgets,288,Gadgets,7,E50
1942,58,Speakers,Accessories,287,Accessories,5,E50
1943,58,Stand Mixers,Home Tech,290,Home/Household,2,E50
1944,58,Tablets,Gadgets,288,Gadgets,6,E50
1945,58,Televisions,Gadgets,288,Gadgets,3,E50
1946,58,Trimmers,Home applicances,292,Home/Household,2,E50
1947,58,Vacuum Cleaners,Home applicances,292,Home/Household,8,E50
1948,58,VR Headsets,Gaming,286,Gaming,3,E50
1949,58,Washing Machines,Home Tech,290,Home/Household,1,E50
1950,59,Air Conditioners,Other Household Electrical Goods,296,Home/Household,5,E50
1951,59,Air Purifiers,Other Household Electrical Goods,296,Home/Household,6,E50
1952,59,Cameras,Personal Devices and Accessories,299,Personal,5,E50
1953,59,Chargers,Telephony,295,Phones & Accessories,1,E50
1954,59,Coffee Makers,Kitchen Appliances and Accessories,297,Kitchen,8,E50
1955,59,Computer Mice,Computing,293,Computers & Accessories,12,E50
1956,59,Cookers,Kitchen Appliances and Accessories,297,Kitchen,4,E50
1957,59,Deep Fryers,Kitchen Appliances and Accessories,297,Kitchen,6,E50
1958,59,Desktop Computers,Computing,293,Computers & Accessories,6,E50
1959,59,Dishwashers,Kitchen Appliances and Accessories,297,Kitchen,1,E50
1960,59,Drones,Personal Devices and Accessories,299,Personal,2,E50
1961,59,E-Readers,Computing,293,Computers & Accessories,4,E50
1962,59,Electric Kettles,Kitchen Appliances and Accessories,297,Kitchen,11,E50
1963,59,Electric Toothbrushes,Health and Beauty,298,Health & Beauty,2,E50
1964,59,Fans,Other Household Electrical Goods,296,Home/Household,1,E50
1965,59,Freezers,Kitchen Appliances and Accessories,297,Kitchen,14,E50
1966,59,Fridges,Kitchen Appliances and Accessories,297,Kitchen,2,E50
1967,59,Gaming Consoles,Computing,293,Computers & Accessories,13,E50
1968,59,Graphic Cards,Computing,293,Computers & Accessories,9,E50
1969,59,Hair Dryers,Health and Beauty,298,Health & Beauty,4,E50
1970,59,Headphones,Personal Devices and Accessories,299,Personal,1,E50
1971,59,Hobs,Kitchen Appliances and Accessories,297,Kitchen,10,E50
1972,59,Irons,Other Household Electrical Goods,296,Home/Household,3,E50
1973,59,Juicers,Kitchen Appliances and Accessories,297,Kitchen,12,E50
1974,59,Keyboards,Computing,293,Computers & Accessories,11,E50
1975,59,Kitchen Scales,Kitchen Appliances and Accessories,297,Kitchen,13,E50
1976,59,Laptops,Computing,293,Computers & Accessories,5,E50
1977,59,Microphones,Audio and Visual Equipment,294,Audio,1,E50
1978,59,Microwave Ovens,Kitchen Appliances and Accessories,297,Kitchen,9,E50
1979,59,Monitors,Computing,293,Computers & Accessories,3,E50
1980,59,Musical Instruments,Personal Devices and Accessories,299,Personal,6,E50
1981,59,Ovens,Kitchen Appliances and Accessories,297,Kitchen,3,E50
1982,59,PC Games,Computing,293,Computers & Accessories,7,E50
1983,59,Phone Cases,Telephony,295,Phones & Accessories,3,E50
1984,59,Printers,Computing,293,Computers & Accessories,1,E50
1985,59,Processors,Computing,293,Computers & Accessories,2,E50
1986,59,Radiators,Other Household Electrical Goods,296,Home/Household,2,E50
1987,59,Radios,Audio and Visual Equipment,294,Audio,3,E50
1988,59,Scanners,Computing,293,Computers & Accessories,10,E50
1989,59,Shavers,Health and Beauty,298,Health & Beauty,1,E50
1990,59,Smart Watches,Personal Devices and Accessories,299,Personal,4,E50
1991,59,Smartphones,Telephony,295,Phones & Accessories,2,E50
1992,59,Speakers,Audio and Visual Equipment,294,Audio,2,E50
1993,59,Stand Mixers,Kitchen Appliances and Accessories,297,Kitchen,7,E50
1994,59,Tablets,Computing,293,Computers & Accessories,8,E50
1995,59,Televisions,Audio and Visual Equipment,294,Audio,4,E50
1996,59,Trimmers,Health and Beauty,298,Health & Beauty,3,E50
1997,59,Vacuum Cleaners,Other Household Electrical Goods,296,Home/Household,4,E50
1998,59,VR Headsets,Personal Devices and Accessories,299,Personal,3,E50
1999,59,Washing Machines,Kitchen Appliances and Accessories,297,Kitchen,5,E50
2000,4,Air Purifiers,others,4,Misc/Other,5,E30
2001,4,Cameras,electronics,2,Electronics,1,E30
2002,4,Chargers,electronics,2,Electronics,10,E30
2003,4,Deep Fryers,household appliances,3,Home/Household,4,E30
2004,4,Desktop Computers,electronics,2,Electronics,13,E30
2005,4,Dishwashers,household appliances,3,Home/Household,3,E30
2006,4,E-Readers,electronics,2,Electronics,18,E30
2007,4,Electric Toothbrushes,electronics,2,Electronics,14,E30
2008,4,Fans,electronics,2,Electronics,7,E30
2009,4,Freezers,household appliances,3,Home/Household,1,E30
2010,4,Graphic Cards,household appliances,3,Home/Household,2,E30
2011,4,Headphones,electronics,2,Electronics,17,E30
2012,4,Juicers,others,4,Misc/Other,2,E30
2013,4,Keyboards,electronics,2,Electronics,16,E30
2014,4,Laptops,electronics,2,Electronics,3,E30
2015,4,Microphones,electronics,2,Electronics,4,E30
2016,4,Musical Instruments,electronics,2,Electronics,6,E30
2017,4,PC Games,electronics,2,Electronics,19,E30
2018,4,Printers,electronics,2,Electronics,15,E30
2019,4,Processors,others,4,Misc/Other,3,E30
2020,4,Radiators,others,4,Misc/Other,4,E30
2021,4,Radios,electronics,2,Electronics,11,E30
2022,4,Scanners,electronics,2,Electronics,9,E30
2023,4,Shavers,others,4,Misc/Other,1,E30
2024,4,Smart Watches,electronics,2,Electronics,5,E30
2025,4,Smartphones,electronics,2,Electronics,8,E30
2026,4,Speakers,electronics,2,Electronics,2,E30
2027,4,Televisions,electronics,2,Electronics,12,E30
2028,4,Vacuum Cleaners,household appliances,3,Home/Household,6,E30
2029,4,Washing Machines,household appliances,3,Home/Household,5,E30
2030,5,Air Conditioners,Household,9,Home/Household,3,E30
2031,5,Air Purifiers,Household,9,Home/Household,1,E30
2032,5,Cameras,Entertainment,7,Entertainment,4,E30
2033,5,Chargers,Entertainment,7,Entertainment,1,E30
2034,5,Coffee Makers,Kitchen Appliances,5,Kitchen,1,E30
2035,5,Computer Mice,Computer Desktop,8,Computers & Accessories,7,E30
2036,5,Cookers,Kitchen Appliances,5,Kitchen,2,E30
2037,5,Desktop Computers,Computer Desktop,8,Computers & Accessories,1,E30
2038,5,Dishwashers,Kitchen Appliances,5,Kitchen,7,E30
2039,5,Electric Kettles,Kitchen Appliances,5,Kitchen,4,E30
2040,5,Electric Toothbrushes,Personal Hygiene,6,Hygiene,1,E30
2041,5,Freezers,Kitchen Appliances,5,Kitchen,6,E30
2042,5,Graphic Cards,Computer Desktop,8,Computers & Accessories,2,E30
2043,5,Hair Dryers,Personal Hygiene,6,Hygiene,3,E30
2044,5,Headphones,Computer Desktop,8,Computers & Accessories,3,E30
2045,5,Hobs,Kitchen Appliances,5,Kitchen,5,E30
2046,5,Juicers,Kitchen Appliances,5,Kitchen,10,E30
2047,5,Keyboards,Computer Desktop,8,Computers & Accessories,4,E30
2048,5,Kitchen Scales,Kitchen Appliances,5,Kitchen,9,E30
2049,5,Microwave Ovens,Kitchen Appliances,5,Kitchen,3,E30
2050,5,Musical Instruments,Entertainment,7,Entertainment,5,E30
2051,5,Printers,Computer Desktop,8,Computers & Accessories,6,E30
2052,5,Processors,Computer Desktop,8,Computers & Accessories,8,E30
2053,5,Radiators,Household,9,Home/Household,2,E30
2054,5,Shavers,Personal Hygiene,6,Hygiene,4,E30
2055,5,Speakers,Computer Desktop,8,Computers & Accessories,5,E30
2056,5,Tablets,Entertainment,7,Entertainment,3,E30
2057,5,Trimmers,Personal Hygiene,6,Hygiene,2,E30
2058,5,VR Headsets,Entertainment,7,Entertainment,2,E30
2059,5,Washing Machines,Kitchen Appliances,5,Kitchen,8,E30
2060,6,Air Conditioners,General large appliances,10,Large appliances,1,E30
2061,6,Air Purifiers,General large appliances,10,Large appliances,6,E30
2062,6,Cameras,Gaming setup,15,Gaming,5,E30
2063,6,Chargers,Carry everywhere items,13,Carry everywhere items,3,E30
2064,6,Coffee Makers,Food related appliances,11,Food appliances,2,E30
2065,6,Cookers,Food related appliances,11,Food appliances,1,E30
2066,6,Deep Fryers,Food related appliances,11,Food appliances,4,E30
2067,6,Desktop Computers,Gaming setup,15,Gaming,1,E30
2068,6,Dishwashers,General large appliances,10,Large appliances,4,E30
2069,6,Drones,Random devices,12,Devices,2,E30
2070,6,E-Readers,Carry everywhere items,13,Carry everywhere items,4,E30
2071,6,Electric Toothbrushes,Personal upkeep devices,14,Personal,1,E30
2072,6,Fans,General large appliances,10,Large appliances,7,E30
2073,6,Gaming Consoles,Gaming setup,15,Gaming,2,E30
2074,6,Irons,Personal upkeep devices,14,Personal,4,E30
2075,6,Keyboards,Gaming setup,15,Gaming,3,E30
2076,6,Laptops,Gaming setup,15,Gaming,6,E30
2077,6,Microphones,Gaming setup,15,Gaming,4,E30
2078,6,Phone Cases,Carry everywhere items,13,Carry everywhere items,2,E30
2079,6,Printers,General large appliances,10,Large appliances,5,E30
2080,6,Radiators,General large appliances,10,Large appliances,2,E30
2081,6,Radios,Random devices,12,Devices,1,E30
2082,6,Scanners,Random devices,12,Devices,3,E30
2083,6,Shavers,Personal upkeep devices,14,Personal,2,E30
2084,6,Smart Watches,Carry everywhere items,13,Carry everywhere items,1,E30
2085,6,Speakers,Gaming setup,15,Gaming,7,E30
2086,6,Stand Mixers,Food related appliances,11,Food appliances,3,E30
2087,6,Trimmers,Personal upkeep devices,14,Personal,3,E30
2088,6,VR Headsets,Gaming setup,15,Gaming,8,E30
2089,6,Washing Machines,General large appliances,10,Large appliances,3,E30
2090,7,Air Purifiers,Household,16,Home/Household,7,E30
2091,7,Cameras,Devices,17,Devices,14,E30
2092,7,Chargers,Devices,17,Devices,9,E30
2093,7,Computer Mice,Devices,17,Devices,12,E30
2094,7,Cookers,Household,16,Home/Household,8,E30
2095,7,Desktop Computers,Devices,17,Devices,1,E30
2096,7,Electric Kettles,Household,16,Home/Household,2,E30
2097,7,Electric Toothbrushes,personal ,18,Personal,2,E30
2098,7,Gaming Consoles,Devices,17,Devices,15,E30
2099,7,Hair Dryers,personal ,18,Personal,4,E30
2100,7,Headphones,Devices,17,Devices,10,E30
2101,7,Keyboards,Devices,17,Devices,7,E30
2102,7,Kitchen Scales,Household,16,Home/Household,10,E30
2103,7,Laptops,Devices,17,Devices,11,E30
2104,7,Monitors,Devices,17,Devices,3,E30
2105,7,Musical Instruments,Devices,17,Devices,8,E30
2106,7,Ovens,Household,16,Home/Household,4,E30
2107,7,PC Games,Devices,17,Devices,2,E30
2108,7,Phone Cases,personal ,18,Personal,1,E30
2109,7,Processors,Household,16,Home/Household,3,E30
2110,7,Radiators,Household,16,Home/Household,1,E30
2111,7,Radios,Devices,17,Devices,4,E30
2112,7,Scanners,Devices,17,Devices,5,E30
2113,7,Shavers,personal ,18,Personal,3,E30
2114,7,Speakers,Devices,17,Devices,16,E30
2115,7,Stand Mixers,Household,16,Home/Household,6,E30
2116,7,Tablets,Devices,17,Devices,6,E30
2117,7,Vacuum Cleaners,Household,16,Home/Household,5,E30
2118,7,VR Headsets,Devices,17,Devices,13,E30
2119,7,Washing Machines,Household,16,Home/Household,9,E30
2120,9,Air Purifiers,Household appliance,49,Home/Household,2,E30
2121,9,Cameras,Recreation,48,Recreation,9,E30
2122,9,Chargers,Recreation,48,Recreation,8,E30
2123,9,Coffee Makers,Household appliance,49,Home/Household,8,E30
2124,9,Cookers,Household appliance,49,Home/Household,4,E30
2125,9,Drones,Recreation,48,Recreation,2,E30
2126,9,Electric Kettles,Household appliance,49,Home/Household,5,E30
2127,9,Electric Toothbrushes,Recreation,48,Recreation,4,E30
2128,9,Gaming Consoles,Recreation,48,Recreation,1,E30
2129,9,Graphic Cards,Recreation,48,Recreation,7,E30
