,respondent,card,category,categoryId,categoryStandardized,order,variant,categoryEdited,agreement
1401,44,Air Purifiers,Household,226,Home/Household,5,E50,household,26.804915514592935
1402,44,Cameras,Tech,222,Technology,11,E50,tech,56.666666666666664
1403,44,Chargers,Tech,222,Technology,8,E50,tech,56.666666666666664
1404,44,Coffee Makers,Kitchen,224,Kitchen,1,E50,kitchen,56.99404761904761
1405,44,Computer Mice,Tech,222,Technology,5,E50,tech,56.666666666666664
1406,44,Cookers,Kitchen,224,Kitchen,14,E50,kitchen,56.99404761904761
1407,44,Deep Fryers,Kitchen,224,Kitchen,4,E50,kitchen,56.99404761904761
1408,44,Desktop Computers,Desktop and Console,225,Desktop and Console,2,E50,desktop and console,
1409,44,Dishwashers,Kitchen,224,Kitchen,12,E50,kitchen,56.99404761904761
1410,44,Drones,Tech,222,Technology,9,E50,tech,56.666666666666664
1411,44,E-Readers,Household,226,Home/Household,7,E50,household,26.804915514592935
1412,44,Electric Kettles,Kitchen,224,Kitchen,16,E50,kitchen,56.99404761904761
1413,44,Electric Toothbrushes,Kitchen,224,Kitchen,15,E50,kitchen,56.99404761904761
1414,44,Fans,Household,226,Home/Household,2,E50,household,26.804915514592935
1415,44,Freezers,Kitchen,224,Kitchen,3,E50,kitchen,56.99404761904761
1416,44,Fridges,Kitchen,224,Kitchen,5,E50,kitchen,56.99404761904761
1417,44,Gaming Consoles,Desktop and Console,225,Desktop and Console,1,E50,desktop and console,
1418,44,Graphic Cards,Tech,222,Technology,13,E50,tech,56.666666666666664
1419,44,Hair Dryers,Personal,223,Personal,3,E50,personal,26.296296296296294
1420,44,Headphones,Tech,222,Technology,2,E50,tech,56.666666666666664
1421,44,Hobs,Kitchen,224,Kitchen,13,E50,kitchen,56.99404761904761
1422,44,Irons,Household,226,Home/Household,4,E50,household,26.804915514592935
1423,44,Juicers,Kitchen,224,Kitchen,9,E50,kitchen,56.99404761904761
1424,44,Keyboards,Desktop and Console,225,Desktop and Console,6,E50,desktop and console,
1425,44,Kitchen Scales,Kitchen,224,Kitchen,11,E50,kitchen,56.99404761904761
1426,44,Laptops,Tech,222,Technology,10,E50,tech,56.666666666666664
1427,44,Microphones,Tech,222,Technology,12,E50,tech,56.666666666666664
1428,44,Microwave Ovens,Kitchen,224,Kitchen,6,E50,kitchen,56.99404761904761
1429,44,Monitors,Desktop and Console,225,Desktop and Console,4,E50,desktop and console,
1430,44,Musical Instruments,Household,226,Home/Household,1,E50,household,26.804915514592935
1431,44,Ovens,Kitchen,224,Kitchen,2,E50,kitchen,56.99404761904761
1432,44,PC Games,Desktop and Console,225,Desktop and Console,3,E50,desktop and console,
1433,44,Phone Cases,Personal,223,Personal,4,E50,personal,26.296296296296294
1434,44,Printers,Desktop and Console,225,Desktop and Console,7,E50,desktop and console,
1435,44,Processors,Desktop and Console,225,Desktop and Console,5,E50,desktop and console,
1436,44,Radiators,Household,226,Home/Household,8,E50,household,26.804915514592935
1437,44,Radios,Tech,222,Technology,4,E50,tech,56.666666666666664
1438,44,Scanners,Desktop and Console,225,Desktop and Console,8,E50,desktop and console,
1439,44,Shavers,Personal,223,Personal,1,E50,personal,26.296296296296294
1440,44,Smart Watches,Tech,222,Technology,1,E50,tech,56.666666666666664
1441,44,Smartphones,Tech,222,Technology,6,E50,tech,56.666666666666664
1442,44,Speakers,Desktop and Console,225,Desktop and Console,9,E50,desktop and console,
1443,44,Stand Mixers,Kitchen,224,Kitchen,8,E50,kitchen,56.99404761904761
1444,44,Tablets,Tech,222,Technology,3,E50,tech,56.666666666666664
1445,44,Televisions,Household,226,Home/Household,3,E50,household,26.804915514592935
1446,44,Trimmers,Personal,223,Personal,2,E50,personal,26.296296296296294
1447,44,Vacuum Cleaners,Kitchen,224,Kitchen,7,E50,kitchen,56.99404761904761
1448,44,VR Headsets,Tech,222,Technology,7,E50,tech,56.666666666666664
1449,44,Washing Machines,Kitchen,224,Kitchen,10,E50,kitchen,56.99404761904761
1450,45,Air Conditioners,Appliances (Temp),228,Appliances,1,E50,appliances temp,60.869565217391305
1451,45,Air Purifiers,Appliances (Temp),228,Appliances,4,E50,appliances temp,60.869565217391305
1452,45,Cameras,Consumer Electronics,233,Electronics,1,E50,consumer electronics,33.38461538461539
1453,45,Chargers,Mobile & Tablets,227,Phones & Accessories,5,E50,mobile tablets,35.0
1454,45,Coffee Makers,Kitchen Appliances,234,Kitchen,4,E50,kitchen appliances,56.99404761904761
1455,45,Computer Mice,PC & Peripherals,235,Computers & Accessories,5,E50,pc peripherals,50.10526315789474
1456,45,Cookers,Kitchen Appliances,234,Kitchen,12,E50,kitchen appliances,56.99404761904761
1457,45,Deep Fryers,Kitchen Appliances,234,Kitchen,13,E50,kitchen appliances,56.99404761904761
1458,45,Desktop Computers,PC & Peripherals,235,Computers & Accessories,2,E50,pc peripherals,50.10526315789474
1459,45,Dishwashers,Kitchen Appliances,234,Kitchen,8,E50,kitchen appliances,56.99404761904761
1460,45,Drones,Hobby,236,Hobbies,1,E50,hobby,37.5
1461,45,E-Readers,Mobile & Tablets,227,Phones & Accessories,2,E50,mobile tablets,35.0
1462,45,Electric Kettles,Kitchen Appliances,234,Kitchen,6,E50,kitchen appliances,56.99404761904761
1463,45,Electric Toothbrushes,Beauty & Bathroom,229,Bathroom,2,E50,beauty bathroom,52.77777777777778
1464,45,Fans,Appliances (Temp),228,Appliances,2,E50,appliances temp,60.869565217391305
1465,45,Freezers,Kitchen Appliances,234,Kitchen,3,E50,kitchen appliances,56.99404761904761
1466,45,Fridges,Kitchen Appliances,234,Kitchen,10,E50,kitchen appliances,56.99404761904761
1467,45,Gaming Consoles,Gaming,231,Gaming,1,E50,gaming,42.0
1468,45,Graphic Cards,PC & Peripherals,235,Computers & Accessories,4,E50,pc peripherals,50.10526315789474
1469,45,Hair Dryers,Beauty & Bathroom,229,Bathroom,4,E50,beauty bathroom,52.77777777777778
1470,45,Headphones,Audio,232,Audio,2,E50,audio,48.0
1471,45,Hobs,Kitchen Appliances,234,Kitchen,7,E50,kitchen appliances,56.99404761904761
1472,45,Irons,Household,230,Home/Household,2,E50,household,26.804915514592935
1473,45,Juicers,Kitchen Appliances,234,Kitchen,1,E50,kitchen appliances,56.99404761904761
1474,45,Keyboards,PC & Peripherals,235,Computers & Accessories,6,E50,pc peripherals,50.10526315789474
1475,45,Kitchen Scales,Kitchen Appliances,234,Kitchen,5,E50,kitchen appliances,56.99404761904761
1476,45,Laptops,PC & Peripherals,235,Computers & Accessories,8,E50,pc peripherals,50.10526315789474
1477,45,Microphones,Audio,232,Audio,3,E50,audio,48.0
1478,45,Microwave Ovens,Kitchen Appliances,234,Kitchen,9,E50,kitchen appliances,56.99404761904761
1479,45,Monitors,PC & Peripherals,235,Computers & Accessories,7,E50,pc peripherals,50.10526315789474
1480,45,Musical Instruments,Music,237,Music,1,E50,music,34.375
1481,45,Ovens,Kitchen Appliances,234,Kitchen,2,E50,kitchen appliances,56.99404761904761
1482,45,PC Games,Gaming,231,Gaming,3,E50,gaming,42.0
1483,45,Phone Cases,Mobile & Tablets,227,Phones & Accessories,6,E50,mobile tablets,35.0
1484,45,Printers,PC & Peripherals,235,Computers & Accessories,1,E50,pc peripherals,50.10526315789474
1485,45,Processors,PC & Peripherals,235,Computers & Accessories,9,E50,pc peripherals,50.10526315789474
1486,45,Radiators,Appliances (Temp),228,Appliances,3,E50,appliances temp,60.869565217391305
1487,45,Radios,Household,230,Home/Household,3,E50,household,26.804915514592935
1488,45,Scanners,PC & Peripherals,235,Computers & Accessories,3,E50,pc peripherals,50.10526315789474
1489,45,Shavers,Beauty & Bathroom,229,Bathroom,3,E50,beauty bathroom,52.77777777777778
1490,45,Smart Watches,Mobile & Tablets,227,Phones & Accessories,3,E50,mobile tablets,35.0
1491,45,Smartphones,Mobile & Tablets,227,Phones & Accessories,4,E50,mobile tablets,35.0
1492,45,Speakers,Audio,232,Audio,1,E50,audio,48.0
1493,45,Stand Mixers,Kitchen Appliances,234,Kitchen,14,E50,kitchen appliances,56.99404761904761
1494,45,Tablets,Mobile & Tablets,227,Phones & Accessories,1,E50,mobile tablets,35.0
1495,45,Televisions,Household,230,Home/Household,4,E50,household,26.804915514592935
1496,45,Trimmers,Beauty & Bathroom,229,Bathroom,1,E50,beauty bathroom,52.77777777777778
1497,45,Vacuum Cleaners,Household,230,Home/Household,1,E50,household,26.804915514592935
1498,45,VR Headsets,Gaming,231,Gaming,2,E50,gaming,42.0
1499,45,Washing Machines,Kitchen Appliances,234,Kitchen,11,E50,kitchen appliances,56.99404761904761
1500,46,Air Conditioners,Home,240,Home/Household,3,E50,home,26.804915514592935
1501,46,Air Purifiers,Home,240,Home/Household,7,E50,home,26.804915514592935
1502,46,Cameras,Technology,241,Technology,6,E50,technology,56.666666666666664
1503,46,Chargers,Technology,241,Technology,7,E50,technology,56.666666666666664
1504,46,Coffee Makers,Kitchen,238,Kitchen,4,E50,kitchen,56.99404761904761
1505,46,Computer Mice,Technology,241,Technology,24,E50,technology,56.666666666666664
1506,46,Cookers,Kitchen,238,Kitchen,1,E50,kitchen,56.99404761904761
1507,46,Deep Fryers,Kitchen,238,Kitchen,13,E50,kitchen,56.99404761904761
1508,46,Desktop Computers,Technology,241,Technology,20,E50,technology,56.666666666666664
1509,46,Dishwashers,Kitchen,238,Kitchen,7,E50,kitchen,56.99404761904761
1510,46,Drones,Technology,241,Technology,9,E50,technology,56.666666666666664
1511,46,E-Readers,Technology,241,Technology,16,E50,technology,56.666666666666664
1512,46,Electric Kettles,Kitchen,238,Kitchen,10,E50,kitchen,56.99404761904761
1513,46,Electric Toothbrushes,Personal care,242,Care,4,E50,personal care,50.0
1514,46,Fans,Home,240,Home/Household,2,E50,home,26.804915514592935
1515,46,Freezers,Kitchen,238,Kitchen,12,E50,kitchen,56.99404761904761
1516,46,Fridges,Kitchen,238,Kitchen,8,E50,kitchen,56.99404761904761
1517,46,Gaming Consoles,Technology,241,Technology,15,E50,technology,56.666666666666664
1518,46,Graphic Cards,Technology,241,Technology,23,E50,technology,56.666666666666664
1519,46,Hair Dryers,Personal care,242,Care,3,E50,personal care,50.0
1520,46,Headphones,Technology,241,Technology,25,E50,technology,56.666666666666664
1521,46,Hobs,Kitchen,238,Kitchen,6,E50,kitchen,56.99404761904761
1522,46,Irons,Home,240,Home/Household,5,E50,home,26.804915514592935
1523,46,Juicers,Kitchen,238,Kitchen,11,E50,kitchen,56.99404761904761
1524,46,Keyboards,Technology,241,Technology,5,E50,technology,56.666666666666664
1525,46,Kitchen Scales,Kitchen,238,Kitchen,2,E50,kitchen,56.99404761904761
1526,46,Laptops,Technology,241,Technology,8,E50,technology,56.666666666666664
1527,46,Microphones,Technology,241,Technology,13,E50,technology,56.666666666666664
1528,46,Microwave Ovens,Kitchen,238,Kitchen,3,E50,kitchen,56.99404761904761
1529,46,Monitors,Technology,241,Technology,18,E50,technology,56.666666666666664
1530,46,Musical Instruments,Musical instruments,239,Music,1,E50,musical instruments,34.375
1531,46,Ovens,Kitchen,238,Kitchen,5,E50,kitchen,56.99404761904761
1532,46,PC Games,Technology,241,Technology,4,E50,technology,56.666666666666664
1533,46,Phone Cases,Technology,241,Technology,10,E50,technology,56.666666666666664
1534,46,Printers,Technology,241,Technology,19,E50,technology,56.666666666666664
1535,46,Processors,Technology,241,Technology,22,E50,technology,56.666666666666664
1536,46,Radiators,Home,240,Home/Household,4,E50,home,26.804915514592935
1537,46,Radios,Technology,241,Technology,2,E50,technology,56.666666666666664
1538,46,Scanners,Technology,241,Technology,3,E50,technology,56.666666666666664
1539,46,Shavers,Personal care,242,Care,2,E50,personal care,50.0
1540,46,Smart Watches,Technology,241,Technology,1,E50,technology,56.666666666666664
1541,46,Smartphones,Technology,241,Technology,11,E50,technology,56.666666666666664
1542,46,Speakers,Technology,241,Technology,14,E50,technology,56.666666666666664
1543,46,Stand Mixers,Kitchen,238,Kitchen,9,E50,kitchen,56.99404761904761
1544,46,Tablets,Technology,241,Technology,21,E50,technology,56.666666666666664
1545,46,Televisions,Technology,241,Technology,17,E50,technology,56.666666666666664
1546,46,Trimmers,Personal care,242,Care,1,E50,personal care,50.0
1547,46,Vacuum Cleaners,Home,240,Home/Household,6,E50,home,26.804915514592935
1548,46,VR Headsets,Technology,241,Technology,12,E50,technology,56.666666666666664
1549,46,Washing Machines,Home,240,Home/Household,1,E50,home,26.804915514592935
1550,47,Air Conditioners,house electronics,244,Home/Household,7,E50,house electronics,26.804915514592935
1551,47,Air Purifiers,house electronics,244,Home/Household,6,E50,house electronics,26.804915514592935
1552,47,Cameras,fun stuff pc n that,245,Computers & Accessories,15,E50,fun stuff pc n that,50.10526315789474
1553,47,Chargers,fun stuff pc n that,245,Computers & Accessories,9,E50,fun stuff pc n that,50.10526315789474
1554,47,Coffee Makers,food relations,243,food relations,7,E50,food relations,
1555,47,Computer Mice,fun stuff pc n that,245,Computers & Accessories,12,E50,fun stuff pc n that,50.10526315789474
1556,47,Cookers,food relations,243,food relations,6,E50,food relations,
1557,47,Deep Fryers,food relations,243,food relations,11,E50,food relations,
1558,47,Desktop Computers,fun stuff pc n that,245,Computers & Accessories,5,E50,fun stuff pc n that,50.10526315789474
1559,47,Dishwashers,house electronics,244,Home/Household,14,E50,house electronics,26.804915514592935
1560,47,Drones,non-household electonic,246,Home/Household,1,E50,non-household electonic,26.804915514592935
1561,47,E-Readers,non-household electonic,246,Home/Household,2,E50,non-household electonic,26.804915514592935
1562,47,Electric Kettles,food relations,243,food relations,4,E50,food relations,
1563,47,Electric Toothbrushes,house electronics,244,Home/Household,2,E50,house electronics,26.804915514592935
1564,47,Fans,fun stuff pc n that,245,Computers & Accessories,20,E50,fun stuff pc n that,50.10526315789474
1565,47,Freezers,food relations,243,food relations,3,E50,food relations,
1566,47,Fridges,food relations,243,food relations,10,E50,food relations,
1567,47,Gaming Consoles,fun stuff pc n that,245,Computers & Accessories,7,E50,fun stuff pc n that,50.10526315789474
1568,47,Graphic Cards,fun stuff pc n that,245,Computers & Accessories,1,E50,fun stuff pc n that,50.10526315789474
1569,47,Hair Dryers,house electronics,244,Home/Household,12,E50,house electronics,26.804915514592935
1570,47,Headphones,house electronics,244,Home/Household,11,E50,house electronics,26.804915514592935
1571,47,Hobs,food relations,243,food relations,12,E50,food relations,
1572,47,Irons,food relations,243,food relations,8,E50,food relations,
1573,47,Juicers,food relations,243,food relations,1,E50,food relations,
1574,47,Keyboards,fun stuff pc n that,245,Computers & Accessories,11,E50,fun stuff pc n that,50.10526315789474
1575,47,Kitchen Scales,house electronics,244,Home/Household,9,E50,house electronics,26.804915514592935
1576,47,Laptops,fun stuff pc n that,245,Computers & Accessories,17,E50,fun stuff pc n that,50.10526315789474
1577,47,Microphones,fun stuff pc n that,245,Computers & Accessories,8,E50,fun stuff pc n that,50.10526315789474
1578,47,Microwave Ovens,food relations,243,food relations,5,E50,food relations,
1579,47,Monitors,fun stuff pc n that,245,Computers & Accessories,21,E50,fun stuff pc n that,50.10526315789474
1580,47,Musical Instruments,fun stuff pc n that,245,Computers & Accessories,10,E50,fun stuff pc n that,50.10526315789474
1581,47,Ovens,food relations,243,food relations,2,E50,food relations,
1582,47,PC Games,fun stuff pc n that,245,Computers & Accessories,3,E50,fun stuff pc n that,50.10526315789474
1583,47,Phone Cases,fun stuff pc n that,245,Computers & Accessories,18,E50,fun stuff pc n that,50.10526315789474
1584,47,Printers,fun stuff pc n that,245,Computers & Accessories,4,E50,fun stuff pc n that,50.10526315789474
1585,47,Processors,fun stuff pc n that,245,Computers & Accessories,16,E50,fun stuff pc n that,50.10526315789474
1586,47,Radiators,house electronics,244,Home/Household,5,E50,house electronics,26.804915514592935
1587,47,Radios,house electronics,244,Home/Household,8,E50,house electronics,26.804915514592935
1588,47,Scanners,fun stuff pc n that,245,Computers & Accessories,6,E50,fun stuff pc n that,50.10526315789474
1589,47,Shavers,house electronics,244,Home/Household,1,E50,house electronics,26.804915514592935
1590,47,Smart Watches,non-household electonic,246,Home/Household,3,E50,non-household electonic,26.804915514592935
1591,47,Smartphones,fun stuff pc n that,245,Computers & Accessories,13,E50,fun stuff pc n that,50.10526315789474
1592,47,Speakers,fun stuff pc n that,245,Computers & Accessories,14,E50,fun stuff pc n that,50.10526315789474
1593,47,Stand Mixers,food relations,243,food relations,9,E50,food relations,
